 1012 Version 10.0.2 STANDARDS TEXT MUST BE 60 CHARS OR LESS. S ref line number, s source line, number of entries
  779 00 0    0   64 D Local not initialised at declaration.                       GJB_8114 A-1-11-1,R-1-3-7,R-1-11-2
  780 00 1    0   65 D Void function has no side effects.                          CERT-C:2008 MSC12-C CERT-C:2014 MSC06-C,MSC12-C CERT-C:2016 MSC06-C,MSC12-C CWE-2.11 398 CWE-3.4 561 MISRA-C:2012(Ed 3 Rev 1) R.2.2 MISRA-C:2012(Ed 3) R.2.2 MISRA-C:2012/AMD1 R.2.2 MISRA-C:2012/AMD1/TC1 R.2.2 MISRA-C:2012/AMD2 R.2.2 MISRA-C:2012/TC1 R.2.2
  781 00 1    0   66 D Non boolean control variable modified in loop.              SEC-Cv1 M3.3.1 SEC-Cv2 M3.3.1 SEC-Cv3 M3.3.1
  782 00 1    0   67 D Void function has global variable side effects.
  783 00 1    0   68 D Void function has persistent local side effects.            NUREG_CR-6463 1.2.9 secureC 37
  784 00 1    0   69 D UR anomaly, variable used before assignment.                BARR-C:2013 7.2.a BARR-C:2018 7.2.a CAST 5.13.4 CERT-C:2008 EXP33-C CERT-C:2014 EXP33-C CERT-C:2016 EXP33-C CMSE 13.1.4 CWE-2.11 457,665,758,824,908 CWE-3.4 457,665,758,824,908,1187 DERA 30 GJB 4.13.1.4 GJB_5369 4.13.1.4 GJB_8114 R-1-11-1 JPL 7 MISRA-AC 9.1 MISRA-C:1998 30 MISRA-C:2004 9.1 MISRA-C:2012(Ed 3 Rev 1) R.9.1 MISRA-C:2012(Ed 3) R.9.1 MISRA-C:2012/AMD1 R.9.1 MISRA-C:2012/AMD1/TC1 R.9.1 MISRA-C:2012/AMD2 R.9.1 MISRA-C:2012/TC1 R.9.1 NUREG_CR-6463 1.2.3.1 RUNTIME FLOW SEC-Cv1 R1.1.1 SEC-Cv2 R1.1.1 SEC-Cv3 R1.1.1 secureC 35
  785 00 1    0   70 D DU anomaly, variable value is not used.                     JPL 7 SEC-Cv1 M1.1.1,X1.x SEC-Cv2 M1.1.1,X1.x SEC-Cv3 M1.1.1,X1.x
  786 00 0    0   71 D Not used for 'c'.
  787 00 1    0   72 D Potential side effect problem in expression.                CERT-C:2008 EXP10-C CERT-C:2014 EXP10-C CERT-C:2016 EXP10-C CWE-2.11 758 CWE-3.4 758 FSB582-C 3.10.1,3.10.2 MISRA-AC 12.2 MISRA-C:2004 12.2 MISRA-C:2012(Ed 3 Rev 1) R.13.2 MISRA-C:2012(Ed 3) R.13.2 MISRA-C:2012/AMD1 R.13.2 MISRA-C:2012/AMD1/TC1 R.13.2 MISRA-C:2012/AMD2 R.13.2 MISRA-C:2012/TC1 R.13.2 NUREG_CR-6463 1.2.5.8,1.2.8.2,4.2.2.3 RUNTIME EXP SEC-Cv1 R3.6.1,R3.6.2 SEC-Cv2 R3.6.1,R3.6.2 SEC-Cv3 R3.6.1,R3.6.2
  788 00 1    0   73 D Predicate variable modified in condition.
  789 00 0    0   74 D Not used for 'c'.
  790 00 1    0   75 D Attempt to open file pointer more than once.                CERT-C:2008 FIO31-C CERT-C:2014 FIO31-C,FIO45-C CERT-C:2016 FIO24-C,FIO45-C CWE-2.11 362,675,775 CWE-3.4 362,400,675,775 MISRA-C:2012(Ed 3 Rev 1) R.22.1 MISRA-C:2012(Ed 3) R.22.1 MISRA-C:2012/AMD1 R.22.1 MISRA-C:2012/AMD1/TC1 R.22.1 MISRA-C:2012/AMD2 R.22.1 MISRA-C:2012/TC1 R.22.1 RUNTIME IO secureC 18
  791 30 1    0   76 D Procedure is not called or referenced in code analysed.     CAST 5.16.18 CERT-C:2014 MSC06-C CERT-C:2016 MSC06-C CMSE 1.2.10,7.1.2 CWE-2.11 561 CWE-3.4 561,1037 GJB 4.7.1.2 GJB_5369 4.7.1.2,4.7.1.3 GJB_8114 A-1-8-3 MISRA-C:2012(Ed 3 Rev 1) R.2.1 MISRA-C:2012(Ed 3) R.2.1 MISRA-C:2012/AMD1 R.2.1 MISRA-C:2012/AMD1/TC1 R.2.1 MISRA-C:2012/AMD2 R.2.1 MISRA-C:2012/TC1 R.2.1 SEC-Cv1 M1.1.1 SEC-Cv2 M1.1.1 SEC-Cv3 M1.1.1
  792 00 1    0   77 D Local structure returned in function result.                CERT-C:2008 DCL30-C CERT-C:2014 DCL30-C,EXP35-C CERT-C:2016 DCL30-C,EXP35-C CWE-2.11 562,758,825 CWE-3.4 562,758,825 MISRA-AC 17.6 MISRA-C:2004 17.6 MISRA-C:2012(Ed 3 Rev 1) R.18.6 MISRA-C:2012(Ed 3) R.18.6 MISRA-C:2012/AMD1 R.18.6 MISRA-C:2012/AMD1/TC1 R.18.6 MISRA-C:2012/AMD2 R.18.6 MISRA-C:2012/TC1 R.18.6 NUREG_CR-6463 1.2.3.4 RUNTIME FN,STRUCT SEC-Cv1 X3.x SEC-Cv2 X3.x SEC-Cv3 X3.x secureC 15
  793 30 1    0   78 D Global variable should be declared const.                   CERT-C:2008 DCL00-C CERT-C:2014 DCL00-C CERT-C:2016 DCL00-C CWE-3.4 1108 SEC-Cv1 M1.11.1,M1.11.3 SEC-Cv2 M1.11.1,M1.11.3 SEC-Cv3 M1.11.1,M1.11.3
  794 00 0    0   79 D Not used for 'c'.
  795 00 1    0   80 D Potentially unused function-modified value.                 CERT-C:2008 FIO04-C,FIO33-C CERT-C:2014 ERR33-C,POS54-C CERT-C:2016 ERR33-C,POS54-C CWE-2.11 252,273,391 CWE-3.4 252,273,391 GJB_8114 A-1-7-4 JPL 7 SEC-Cv1 R3.3.1 SEC-Cv2 R3.3.1 SEC-Cv3 R3.3.1 secureC 19
  796 00 1    0   81 D Attempt to remove an open file.                             CERT-C:2008 FIO08-C CERT-C:2014 FIO08-C CERT-C:2016 FIO08-C CWE-2.11 775 CWE-3.4 400,775 RUNTIME IO
  797 00 1    0   82 D fsetpos values not generated by fgetpos.                    CERT-C:2008 FIO44-C CERT-C:2014 FIO44-C CERT-C:2016 FIO44-C CWE-2.11 758 CWE-3.4 758 MISRA-AC 1.2 MISRA-C:2004 1.2 MISRA-C:2012(Ed 3 Rev 1) R.1.3 MISRA-C:2012(Ed 3) R.1.3 MISRA-C:2012/AMD1 R.1.3 MISRA-C:2012/AMD1/TC1 R.1.3 MISRA-C:2012/AMD2 R.1.3 MISRA-C:2012/TC1 R.1.3 NUREG_CR-6463 1.2.15 secureC 41
  798 00 1    0   83 D Potentially repeated call to ungetc.                        CERT-C:2008 FIO13-C CERT-C:2014 FIO13-C CERT-C:2016 FIO13-C CWE-2.11 675,758 CWE-3.4 675,758 MISRA-AC 1.2 MISRA-C:2004 1.2 MISRA-C:2012(Ed 3 Rev 1) R.1.3 MISRA-C:2012(Ed 3) R.1.3 MISRA-C:2012/AMD1 R.1.3 MISRA-C:2012/AMD1/TC1 R.1.3 MISRA-C:2012/AMD2 R.1.3 MISRA-C:2012/TC1 R.1.3 NUREG_CR-6463 1.2.15
  799 00 1    0   84 D No fseek or flush before I/O.                               CERT-C:2008 FIO39-C CERT-C:2014 FIO39-C,MSC15-C CERT-C:2016 FIO39-C,MSC15-C CWE-2.11 758 CWE-3.4 758 MISRA-AC 1.2 MISRA-C:2004 1.2 MISRA-C:2012(Ed 3 Rev 1) R.1.3 MISRA-C:2012(Ed 3) R.1.3 MISRA-C:2012/AMD1 R.1.3 MISRA-C:2012/AMD1/TC1 R.1.3 MISRA-C:2012/AMD2 R.1.3 MISRA-C:2012/TC1 R.1.3 NUREG_CR-6463 1.2.15 RUNTIME IO secureC 27
  800 00 1    0   85 D Filename not verified before fopen.                         CERT-C:2008 FIO02-C CERT-C:2014 FIO02-C CERT-C:2016 FIO02-C CWE-2.11 37,38,39,41,59 CWE-3.4 37,38,39,41,59 MISRA-C:2012(Ed 3 Rev 1) D.4.14 MISRA-C:2012/AMD1 D.4.14 MISRA-C:2012/AMD1/TC1 D.4.14 MISRA-C:2012/AMD2 D.4.14
  801 00 1    0   86 D User input not checked before use.                          CERT-C:2008 FIO30-C CERT-C:2014 FIO30-C CERT-C:2016 FIO30-C CWE-2.11 121,122,123,134 CWE-3.4 121,122,123,134,1173 MISRA-C:2012(Ed 3 Rev 1) D.4.14 MISRA-C:2012/AMD1 D.4.14 MISRA-C:2012/AMD1/TC1 D.4.14 MISRA-C:2012/AMD2 D.4.14 secureC 24
  802 00 1    0   87 D Illegal shared object in signal handler.                    CERT-C:2008 SIG31-C CERT-C:2014 SIG31-C CERT-C:2016 SIG31-C CWE-2.11 662,758 CWE-3.4 662,758 MISRA-AC 21.1 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) R.1.3 MISRA-C:2012(Ed 3) R.1.3 MISRA-C:2012/AMD1 R.1.3 MISRA-C:2012/AMD1/TC1 R.1.3 MISRA-C:2012/AMD2 R.1.3 MISRA-C:2012/TC1 R.1.3 NUREG_CR-6463 1.2.15 RUNTIME LIB secureC 3,5
  803 00 1    0   88 D Illegal use of longjmp in signal handler.                   CERT-C:2008 SIG32-C CERT-C:2014 SIG30-C CERT-C:2016 SIG30-C CWE-2.11 479 CWE-3.4 479 RUNTIME LIB secureC 5
  804 00 1    0   89 D Illegal use of raise in signal handler.                     CERT-C:2008 SIG33-C CERT-C:2014 SIG30-C CERT-C:2016 SIG30-C CWE-2.11 479 CWE-3.4 479 MISRA-C:2012(Ed 3 Rev 1) R.1.3 MISRA-C:2012(Ed 3) R.1.3 MISRA-C:2012/AMD1 R.1.3 MISRA-C:2012/AMD1/TC1 R.1.3 MISRA-C:2012/AMD2 R.1.3 MISRA-C:2012/TC1 R.1.3 NUREG_CR-6463 1.2.15 RUNTIME LIB secureC 5
  805 00 1    0   90 D Unguarded global used in threaded function.                 CWE-2.11 362 CWE-3.4 362
  806 00 1    0   91 D Function return value potentially unused.                   CWE-2.11 252,273,391 CWE-3.4 252,273,391 MISRA-AC 16.10 MISRA-C:2004 16.10 MISRA-C:2012(Ed 3 Rev 1) D.4.7 MISRA-C:2012(Ed 3) D.4.7 MISRA-C:2012/AMD1 D.4.7 MISRA-C:2012/AMD1/TC1 D.4.7 MISRA-C:2012/AMD2 D.4.7 MISRA-C:2012/TC1 D.4.7 NUREG_CR-6463 1.2.5.6 SEC-Cv1 R3.3.1 SEC-Cv2 R3.3.1 SEC-Cv3 R3.3.1
  807 00 0    0   92 D Not used for 'c'.
  808 00 1    0   93 D Local variable should be declared const.                    BARR-C:2013 1.8.b BARR-C:2018 1.8.b CERT-C:2008 DCL00-C CERT-C:2014 DCL00-C CERT-C:2016 DCL00-C SEC-Cv1 M1.11.1,M1.11.3 SEC-Cv2 M1.11.1,M1.11.3 SEC-Cv3 M1.11.1,M1.11.3
  809 00 1    0   94 D Named variable declared but not used in code.               CAST 5.16.8,5.16.18 CERT-C:2008 MSC13-C CERT-C:2014 MSC13-C CERT-C:2016 MSC13-C CMSE 1.2.10,1.2.11 CWE-2.11 563 CWE-3.4 563 DERA 143 GJB 5.2.1,5.2.2 GJB_8114 A-1-8-2 SEC-Cv1 M1.1.1 SEC-Cv2 M1.1.1 SEC-Cv3 M1.1.1
  810 30 1    0   95 D Named global function pointer used in procedure.
  811 00 0    0   96 D Variable has repeated initialisation.
  812 00 1    0   97 D Signal called from within signal handler.                   CERT-C:2008 SIG34-C CERT-C:2014 SIG01-C,SIG34-C CERT-C:2016 SIG01-C,SIG34-C CWE-2.11 479 CWE-3.4 479 RUNTIME LIB secureC 7
  813 30 1    0   98 D Attempt to write to file opened read only.                  MISRA-C:2012(Ed 3 Rev 1) R.22.4 MISRA-C:2012(Ed 3) R.22.4 MISRA-C:2012/AMD1 R.22.4 MISRA-C:2012/AMD1/TC1 R.22.4 MISRA-C:2012/AMD2 R.22.4 MISRA-C:2012/TC1 R.22.4 RUNTIME IO
  814 30 1    0   99 D Named pointer object used in procedure.
  815 30 0    0  100 D Not used for 'c'.
  816 00 0    0  101 D Not used for 'c'.
  817 00 0    0  102 D Not used for 'c'.
  818 00 1    0  103 D File opened both read and write.                            MISRA-C:2012(Ed 3 Rev 1) R.22.3 MISRA-C:2012(Ed 3) R.22.3 MISRA-C:2012/AMD1 R.22.3 MISRA-C:2012/AMD1/TC1 R.22.3 MISRA-C:2012/AMD2 R.22.3 MISRA-C:2012/TC1 R.22.3 RUNTIME IO
  819 00 1    0  104 D Structure implementation not hidden.                        CERT-C:2008 DCL12-C CERT-C:2014 DCL12-C CERT-C:2016 DCL12-C MISRA-C:2012(Ed 3 Rev 1) D.4.8 MISRA-C:2012(Ed 3) D.4.8 MISRA-C:2012/AMD1 D.4.8 MISRA-C:2012/AMD1/TC1 D.4.8 MISRA-C:2012/AMD2 D.4.8 MISRA-C:2012/TC1 D.4.8
  820 00 1    0  105 D DU anomaly dead code, var value is unused on all paths.     CERT-C:2008 MSC06-C,MSC12-C,MSC13-C CERT-C:2014 MSC06-C,MSC12-C,MSC13-C CERT-C:2016 MSC06-C,MSC12-C,MSC13-C CWE-2.11 14,563 CWE-3.4 14,563 JPL 7 MISRA-C:2012(Ed 3 Rev 1) R.2.2 MISRA-C:2012(Ed 3) R.2.2 MISRA-C:2012/AMD1 R.2.2 MISRA-C:2012/AMD1/TC1 R.2.2 MISRA-C:2012/AMD2 R.2.2 MISRA-C:2012/TC1 R.2.2 SEC-Cv1 M1.1.1,X1.x SEC-Cv2 M1.1.1,X1.x SEC-Cv3 M1.1.1,X1.x
  821 00 1    0  106 D No prototype for non-static function.                       BARR-C:2013 4.3.c,6.2.d BARR-C:2018 4.3.c,6.2.d MISRA-C:2012(Ed 3 Rev 1) R.8.4 MISRA-C:2012(Ed 3) R.8.4 MISRA-C:2012/AMD1 R.8.4 MISRA-C:2012/AMD1/TC1 R.8.4 MISRA-C:2012/AMD2 R.8.4 MISRA-C:2012/TC1 R.8.4 NUREG_CR-6463 1.2.5.1
  822 00 1    0  107 D Attempt to change system call capture string.               CERT-C:2008 ENV30-C CERT-C:2014 ENV30-C CERT-C:2016 ENV30-C CWE-2.11 758 CWE-3.4 758 MISRA-C:2012(Ed 3 Rev 1) R.21.19 MISRA-C:2012/AMD1 R.21.19 MISRA-C:2012/AMD1/TC1 R.21.19 MISRA-C:2012/AMD2 R.21.19 NUREG_CR-6463 1.2.15 RUNTIME FLOW,LIB secureC 29
  823 00 1    0  108 D Tainted argument to unprototyped func ptr.                  CERT-C:2014 STR02-C CERT-C:2016 STR02-C RUNTIME FLOW secureC 39
  824 00 1    0  109 D Tainted argument to formatted i/o function.                 CERT-C:2008 STR31-C CERT-C:2014 STR02-C,STR31-C CERT-C:2016 STR02-C,STR31-C CWE-2.11 119,120,805 CWE-3.4 119,120,805 secureC 40
  825 30 1    0  110 D More than one prototype for same function.                  BARR-C:2013 6.2.d BARR-C:2018 6.2.d MISRA-AC 8.8 MISRA-C:2004 8.8 MISRA-C:2012(Ed 3 Rev 1) R.8.5 MISRA-C:2012(Ed 3) R.8.5 MISRA-C:2012/AMD1 R.8.5 MISRA-C:2012/AMD1/TC1 R.8.5 MISRA-C:2012/AMD2 R.8.5 MISRA-C:2012/TC1 R.8.5 NUREG_CR-6463 4.1.7.2 SEC-Cv1 M4.4.3 SEC-Cv2 M4.4.3 SEC-Cv3 M4.4.3
  826 00 1    0  111 D errno checked without having been set for errno setting fn. CERT-C:2008 ERR30-C CERT-C:2014 ERR30-C CERT-C:2016 ERR30-C GJB_8114 A-1-7-4 MISRA-C:2012(Ed 3 Rev 1) R.22.8 MISRA-C:2012/AMD1 R.22.8 MISRA-C:2012/AMD1/TC1 R.22.8 MISRA-C:2012/AMD2 R.22.8 NUREG_CR-6463 1.1.8,2.2.1 RUNTIME LIB secureC 25
  827 00 1    0  112 D Free called twice on same variable.                         CERT-C:2008 MEM31-C CERT-C:2014 MEM00-C,MEM01-C,MEM30-C CERT-C:2016 MEM00-C,MEM01-C,MEM30-C CWE-2.11 415 CWE-3.4 415 GJB_8114 R-1-3-5 NUREG_CR-6463 1.1.1 RUNTIME LIB SEC-Cv3 M5.2.1 secureC 23
  828 00 1    0  113 D File closed more than once.                                 CERT-C:2008 MSC15-C CERT-C:2014 MSC15-C CERT-C:2016 MSC15-C CWE-2.11 910 CWE-3.4 910 MISRA-C:2012(Ed 3 Rev 1) R.22.6 MISRA-C:2012(Ed 3) R.22.6 MISRA-C:2012/AMD1 R.22.6 MISRA-C:2012/AMD1/TC1 R.22.6 MISRA-C:2012/AMD2 R.22.6 MISRA-C:2012/TC1 R.22.6 RUNTIME IO
  829 00 0    0  114 D Not used for 'c'.
  830 00 1    0  115 D Copy length parameter not checked before use.               CERT-C:2008 ARR33-C,MEM35-C CERT-C:2014 MEM35-C CERT-C:2016 MEM35-C CWE-2.11 131 CWE-3.4 131 MISRA-AC 21.1 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1 MISRA-C:2012/AMD1/TC1 D.4.1 MISRA-C:2012/AMD2 D.4.1 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 1.1.8 RUNTIME LIB secureC 21
  831 00 0    0  116 D Not used for 'c'.
  832 00 0    0  117 D Not used for 'c'.
  833 00 1    0  118 D Object changed via dereferenced pointer.
  834 30 1    0  119 D Pointer param should be declared const pointer.
  835 30 1    0  120 D Pointer param should be declared pointer to const.          BARR-C:2013 1.8.b BARR-C:2018 1.8.b CERT-C:2008 DCL13-C CERT-C:2014 DCL13-C CERT-C:2016 DCL13-C FSB582-C 3.6.6 MISRA-AC 16.7 MISRA-C:1998 81 MISRA-C:2004 16.7 MISRA-C:2012(Ed 3 Rev 1) R.8.13 MISRA-C:2012(Ed 3) R.8.13 MISRA-C:2012/AMD1 R.8.13 MISRA-C:2012/AMD1/TC1 R.8.13 MISRA-C:2012/AMD2 R.8.13 MISRA-C:2012/TC1 R.8.13 SEC-Cv1 M1.11.1,M1.11.3 SEC-Cv2 M1.11.1,M1.11.3 SEC-Cv3 M1.11.1,M1.11.3
  836 00 1    0  121 D errno neither set nor checked for errno setting function.   CERT-C:2008 ERR30-C CERT-C:2014 ERR30-C CERT-C:2016 ERR30-C GJB_8114 A-1-7-4 MISRA-C:2012(Ed 3 Rev 1) R.22.8,R.22.9 MISRA-C:2012/AMD1 R.22.8,R.22.9 MISRA-C:2012/AMD1/TC1 R.22.8,R.22.9 MISRA-C:2012/AMD2 R.22.8,R.22.9 NUREG_CR-6463 1.1.8,2.2.1 RUNTIME LIB secureC 25
  837 00 1    0  122 D errno not checked after being set for errno setting fn.     CERT-C:2008 ERR30-C CERT-C:2014 ERR30-C CERT-C:2016 ERR30-C GJB_8114 A-1-7-4 MISRA-C:2012(Ed 3 Rev 1) R.22.9 MISRA-C:2012/AMD1 R.22.9 MISRA-C:2012/AMD1/TC1 R.22.9 MISRA-C:2012/AMD2 R.22.9 NUREG_CR-6463 1.1.8,2.2.1 RUNTIME LIB secureC 25
  838 30 1    0  123 D File pointer not checked for null before use.               CERT-C:2008 EXP34-C CERT-C:2014 EXP34-C CERT-C:2016 EXP34-C CMSE 4.1.4 CWE-2.11 476 CWE-3.4 476 EADS-C 122 GJB 5.1.15 MISRA-AC 21.1 MISRA-C:1998 107 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1,D.4.14 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1,D.4.14 MISRA-C:2012/AMD1/TC1 D.4.1,D.4.14 MISRA-C:2012/AMD2 D.4.1,D.4.14 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.3.1 RUNTIME PTR SEC-Cv1 R3.2.2 SEC-Cv2 R3.2.2 SEC-Cv3 R3.2.2 secureC 14
  839 00 1    0  124 D Var set by std lib func return not checked before use.      CERT-C:2008 FIO33-C CERT-C:2014 ERR33-C CERT-C:2016 ERR33-C CWE-2.11 252,273,391 CWE-3.4 252,273,391 JPL 7 MISRA-AC 16.10 MISRA-C:2004 16.10 MISRA-C:2012(Ed 3 Rev 1) D.4.7 MISRA-C:2012(Ed 3) D.4.7 MISRA-C:2012/AMD1 D.4.7 MISRA-C:2012/AMD1/TC1 D.4.7 MISRA-C:2012/AMD2 D.4.7 MISRA-C:2012/TC1 D.4.7 NUREG_CR-6463 1.1.8,1.2.5.6,2.2.1 RUNTIME LIB SEC-Cv1 R3.3.1 SEC-Cv2 R3.3.1 SEC-Cv3 R3.3.1 secureC 19
  840 00 1    0  125 D free called on variable with no allocated space.            CERT-C:2008 MEM34-C CERT-C:2014 MEM34-C CERT-C:2016 MEM34-C CWE-2.11 590,758 CWE-3.4 590,758 GJB_8114 R-1-3-5,R-1-6-17 MISRA-AC 21.1 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) R.22.2 MISRA-C:2012(Ed 3) R.22.2 MISRA-C:2012/AMD1 R.22.2 MISRA-C:2012/AMD1/TC1 R.22.2 MISRA-C:2012/AMD2 R.22.2 MISRA-C:2012/TC1 R.22.2 NUREG_CR-6463 1.1.1 RUNTIME LIB SEC-Cv3 M5.2.1 secureC 34
  841 00 1    0  126 D File closed that was never opened.                          CWE-2.11 910 CWE-3.4 910 RUNTIME IO
  842 00 1    0  127 D Local or member denominator not checked before use.         CERT-C:2008 INT32-C CERT-C:2014 INT33-C CERT-C:2016 INT33-C CWE-2.11 129,369 CWE-3.4 129,369 GJB_8114 R-1-6-12 MISRA-AC 21.1 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1,D.4.14 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1,D.4.14 MISRA-C:2012/AMD1/TC1 D.4.1,D.4.14 MISRA-C:2012/AMD2 D.4.1,D.4.14 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.2.1 RUNTIME DIV0,EXP SEC-Cv1 R3.2.1 SEC-Cv2 R3.2.1 SEC-Cv3 R3.2.1 secureC 26
  843 30 1    0  128 D Global pointer not checked within this procedure.           CERT-C:2008 EXP34-C CERT-C:2014 EXP34-C CERT-C:2016 EXP34-C CMSE 4.1.4 CWE-2.11 476 CWE-3.4 476 EADS-C 122 GJB 5.1.15 MISRA-AC 21.1 MISRA-C:1998 107 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1,D.4.14 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1,D.4.14 MISRA-C:2012/AMD1/TC1 D.4.1,D.4.14 MISRA-C:2012/AMD2 D.4.1,D.4.14 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.3.1 RUNTIME PTR SEC-Cv1 R3.2.2 SEC-Cv2 R3.2.2 SEC-Cv3 R3.2.2 secureC 14
  844 30 1    0  129 D Global file pointer not checked within this procedure.      CERT-C:2008 EXP34-C CERT-C:2014 EXP34-C CERT-C:2016 EXP34-C CMSE 4.1.4 CWE-2.11 476 CWE-3.4 476 EADS-C 122 GJB 5.1.15 MISRA-AC 21.1 MISRA-C:1998 107 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1,D.4.14 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1,D.4.14 MISRA-C:2012/AMD1/TC1 D.4.1,D.4.14 MISRA-C:2012/AMD2 D.4.1,D.4.14 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.3.1 RUNTIME PTR SEC-Cv1 R3.2.2 SEC-Cv2 R3.2.2 SEC-Cv3 R3.2.2 secureC 14
  845 00 1    0  130 D Global set by std lib func return not checked before use.   CERT-C:2008 FIO33-C CERT-C:2014 ERR33-C CERT-C:2016 ERR33-C CWE-2.11 252,273,391 CWE-3.4 252,273,391 JPL 7 MISRA-AC 16.10 MISRA-C:2004 16.10 MISRA-C:2012(Ed 3 Rev 1) D.4.7 MISRA-C:2012(Ed 3) D.4.7 MISRA-C:2012/AMD1 D.4.7 MISRA-C:2012/AMD1/TC1 D.4.7 MISRA-C:2012/AMD2 D.4.7 MISRA-C:2012/TC1 D.4.7 NUREG_CR-6463 1.1.8,1.2.5.6,2.2.1 RUNTIME LIB SEC-Cv1 R3.3.1 SEC-Cv2 R3.3.1 SEC-Cv3 R3.3.1 secureC 19
  846 00 1    0  131 D Global denominator not checked within this procedure.       CERT-C:2008 INT32-C CERT-C:2014 INT33-C CERT-C:2016 INT33-C CWE-2.11 129,369 CWE-3.4 129,369 GJB_8114 R-1-6-12 MISRA-AC 21.1 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1,D.4.14 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1,D.4.14 MISRA-C:2012/AMD1/TC1 D.4.1,D.4.14 MISRA-C:2012/AMD2 D.4.1,D.4.14 MISRA-C:2012/TC1 D.4.1 RUNTIME DIV0,EXP SEC-Cv1 R3.2.1 SEC-Cv2 R3.2.1 SEC-Cv3 R3.2.1 secureC 26
  847 00 1    0  132 D errno checked after call to non-errno setting function.     CERT-C:2008 ERR30-C CERT-C:2014 ERR30-C CERT-C:2016 ERR30-C MISRA-C:2012(Ed 3 Rev 1) R.22.10 MISRA-C:2012/AMD1 R.22.10 MISRA-C:2012/AMD1/TC1 R.22.10 MISRA-C:2012/AMD2 R.22.10 RUNTIME LIB secureC 25
  848 00 1    0  133 D Pointer from system function used after subsequent call.    CERT-C:2014 ENV34-C CERT-C:2016 ENV34-C MISRA-C:2012(Ed 3 Rev 1) R.21.20 MISRA-C:2012/AMD1 R.21.20 MISRA-C:2012/AMD1/TC1 R.21.20 MISRA-C:2012/AMD2 R.21.20 RUNTIME FLOW,LIB secureC 42
  849 00 1    0  134 D errno not checked before subsequent function call.          CERT-C:2008 ERR30-C CERT-C:2014 ERR30-C CERT-C:2016 ERR30-C MISRA-C:2012(Ed 3 Rev 1) R.22.9 MISRA-C:2012/AMD1 R.22.9 MISRA-C:2012/AMD1/TC1 R.22.9 MISRA-C:2012/AMD2 R.22.9 NUREG_CR-6463 1.1.8,2.2.1 RUNTIME LIB secureC 25
  850 30 1    0  135 D Pointer assigned to NULL may be dereferenced.               CERT-C:2008 EXP34-C CERT-C:2014 EXP34-C CERT-C:2016 EXP34-C CMSE 4.1.4 CWE-2.11 476 CWE-3.4 476 EADS-C 122 GJB 5.1.15 GJB_8114 R-1-3-5,R-1-6-16 MISRA-AC 21.1 MISRA-C:1998 107 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1 MISRA-C:2012/AMD1/TC1 D.4.1 MISRA-C:2012/AMD2 D.4.1 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.3.1 RUNTIME PTR SEC-Cv1 R3.2.2 SEC-Cv2 R3.2.2 SEC-Cv3 R3.2.2 secureC 14
  851 30 1    0  136 D Global pointer assigned to NULL may be dereferenced.        CERT-C:2008 EXP34-C CERT-C:2014 EXP34-C CERT-C:2016 EXP34-C CMSE 4.1.4 CWE-2.11 476 CWE-3.4 476 EADS-C 122 GJB 5.1.15 GJB_8114 R-1-3-5 MISRA-AC 21.1 MISRA-C:1998 107 MISRA-C:2004 21.1 MISRA-C:2012(Ed 3 Rev 1) D.4.1 MISRA-C:2012(Ed 3) D.4.1 MISRA-C:2012/AMD1 D.4.1 MISRA-C:2012/AMD1/TC1 D.4.1 MISRA-C:2012/AMD2 D.4.1 MISRA-C:2012/TC1 D.4.1 NUREG_CR-6463 2.3.1 RUNTIME PTR SEC-Cv1 R3.2.2 SEC-Cv2 R3.2.2 SEC-Cv3 R3.2.2 secureC 14
